2021-01-15-09:10:00;1.21345;0.77339;52.79;3772.75;19.8016;5.2525;122.065;
2021-01-15-09:10:03;1.21345;0.77332;52.77;3772;19.80608;5.2535;122.07;
2021-01-15-09:10:06;1.21345;0.77333;52.76;3772.5;19.80576;5.254;122.055;
2021-01-15-09:10:09;1.21345;0.77336;52.77;3772.5;19.80578;5.253;122.04;
2021-01-15-09:10:12;1.21345;0.77334;52.77;3772.75;19.80594;5.2525;122.06;
2021-01-15-09:10:15;1.21345;0.77335;52.77;3773.25;19.80563;5.2525;122.05;
2021-01-15-09:10:18;1.21345;0.77332;52.77;3773.25;19.80601;5.2525;122.05;
2021-01-15-09:10:21;1.21345;0.77332;52.76;3773.25;19.80601;5.2515;122.06;
2021-01-15-09:10:24;1.21345;0.77332;52.76;3773;19.8058;5.2525;122.08;
2021-01-15-09:10:27;1.21345;0.77332;52.76;3773;19.80533;5.2525;122.095;
2021-01-15-09:10:30;1.21345;0.77335;52.76;3773.25;19.80533;5.2525;122.095;
2021-01-15-09:10:33;1.21345;0.77335;52.77;3773.25;19.8053;5.2525;122.1;
2021-01-15-09:10:36;1.21345;0.77333;52.77;3773.25;19.80401;5.2525;122.095;
2021-01-15-09:10:39;1.21345;0.77333;52.76;3773.25;19.8036;5.2525;122.095;
2021-01-15-09:10:42;1.21345;0.77327;52.77;3773.25;19.80403;5.2525;122.085;
2021-01-15-09:10:45;1.2135;0.77324;52.77;3773;19.80424;5.252;122.075;
2021-01-15-09:10:48;1.2135;0.77315;52.77;3773;19.80482;5.252;122.08;
2021-01-15-09:10:51;1.21345;0.77315;52.77;3773.25;19.80417;5.252;122.095;
2021-01-15-09:10:54;1.21345;0.77315;52.77;3773.25;19.80417;5.252;122.09;
2021-01-15-09:10:57;1.21345;0.77315;52.77;3773.25;19.80471;5.253;122.06;
2021-01-15-09:11:00;1.21345;0.7731;52.77;3773;19.8053;5.253;122.04;
2021-01-15-09:11:03;1.21345;0.77308;52.78;3772.5;19.80503;5.252;121.995;
2021-01-15-09:11:06;1.21345;0.77308;52.78;3772.5;19.80516;5.252;121.995;
2021-01-15-09:11:09;1.21335;0.773;52.77;3772.5;19.80781;5.252;122.005;
2021-01-15-09:11:12;1.21335;0.77301;52.77;3771.75;19.80755;5.2545;122;
2021-01-15-09:11:15;1.21335;0.77305;52.77;3771.75;19.80542;5.2545;121.995;
2021-01-15-09:11:18;1.2135;0.77303;52.77;3771.75;19.80649;5.254;121.99;
2021-01-15-09:11:21;1.2135;0.77303;52.77;3771.75;19.8065;5.254;121.99;
2021-01-15-09:11:24;1.21355;0.77297;52.77;3771.5;19.80676;5.254;121.995;
2021-01-15-09:11:27;1.21355;0.77294;52.77;3771.5;19.8072;5.255;121.975;
2021-01-15-09:11:30;1.21355;0.77294;52.77;3771.75;19.80697;5.255;121.975;
2021-01-15-09:11:33;1.21355;0.77299;52.77;3772.75;19.80699;5.2545;122;
2021-01-15-09:11:36;1.21355;0.77302;52.77;3772.75;19.80767;5.253;122.02;
2021-01-15-09:11:39;1.21355;0.77298;52.77;3773.25;19.80794;5.251;122.05;
2021-01-15-09:11:42;1.21345;0.77298;52.77;3773;19.8075;5.251;122.06;
2021-01-15-09:11:45;1.21345;0.77283;52.8;3773;19.80784;5.2515;122.055;
2021-01-15-09:11:48;1.21345;0.77284;52.8;3772.75;19.80728;5.2515;122.055;
2021-01-15-09:11:51;1.21345;0.77281;52.8;3772.5;19.80776;5.2515;122.05;
2021-01-15-09:11:54;1.21345;0.77282;52.8;3772.5;19.80784;5.2515;122.075;
2021-01-15-09:11:57;1.21345;0.7728;52.8;3772.5;19.80778;5.252;122.08;
2021-01-15-09:12:00;1.21335;0.77269;52.8;3773.25;19.80771;5.251;122.12;
2021-01-15-09:12:03;1.21335;0.7727;52.8;3772.75;19.80775;5.252;122.105;
2021-01-15-09:12:06;1.2134;0.77278;52.82;3773;19.80701;5.252;122.1;
2021-01-15-09:12:09;1.2134;0.77284;52.82;3773.25;19.80696;5.252;122.155;
2021-01-15-09:12:12;1.2134;0.77287;52.82;3773.25;19.80695;5.252;122.155;
2021-01-15-09:12:15;1.21345;0.77293;52.82;3774;19.80681;5.252;122.17;
2021-01-15-09:12:18;1.21345;0.77295;52.82;3774;19.80697;5.252;122.165;
2021-01-15-09:12:21;1.2135;0.77295;52.82;3774;19.80696;5.2525;122.16;
2021-01-15-09:12:24;1.2135;0.77297;52.82;3774;19.80695;5.2525;122.15;
2021-01-15-09:12:27;1.2135;0.77297;52.82;3774.25;19.80694;5.2525;122.175;
2021-01-15-09:12:30;1.2135;0.773;52.82;3774;19.80693;5.2475;122.195;
2021-01-15-09:12:33;1.21345;0.77299;52.82;3774.25;19.80814;5.2485;122.185;
2021-01-15-09:12:36;1.21345;0.77296;52.84;3774;19.80824;5.2495;122.16;
2021-01-15-09:12:39;1.21345;0.77297;52.85;3774.75;19.8081;5.2485;122.16;
2021-01-15-09:12:42;1.21345;0.77297;52.85;3774.75;19.80846;5.2485;122.165;
2021-01-15-09:12:45;1.21345;0.77299;52.85;3774.75;19.8083;5.2485;122.17;
2021-01-15-09:12:48;1.21345;0.77299;52.85;3774.75;19.8083;5.2485;122.17;
2021-01-15-09:12:51;1.21345;0.77299;52.85;3774.5;19.8081;5.248;122.165;
2021-01-15-09:12:54;1.21345;0.77304;52.85;3774.75;19.80745;5.248;122.175;
2021-01-15-09:12:57;1.21355;0.77304;52.85;3775;19.80897;5.2465;122.19;
2021-01-15-09:13:00;1.2135;0.77304;52.85;3775;19.80922;5.2465;122.185;
2021-01-15-09:13:03;1.21365;0.77309;52.85;3775;19.8087;5.245;122.195;
2021-01-15-09:13:06;1.21355;0.77309;52.85;3775;19.8087;5.245;122.195;
2021-01-15-09:13:09;1.2136;0.77309;52.85;3775;19.81127;5.245;122.19;
2021-01-15-09:13:12;1.2136;0.77314;52.85;3774.75;19.81102;5.246;122.18;
2021-01-15-09:13:15;1.2136;0.77324;52.83;3774.75;19.81066;5.2465;122.185;
2021-01-15-09:13:18;1.2136;0.7732;52.82;3774.75;19.81039;5.2465;122.195;
2021-01-15-09:13:21;1.21365;0.77318;52.82;3774.5;19.81094;5.2465;122.145;
2021-01-15-09:13:24;1.21355;0.77313;52.82;3774.5;19.8112;5.2475;122.15;
2021-01-15-09:13:27;1.21355;0.7732;52.82;3774.5;19.81084;5.2475;122.17;
2021-01-15-09:13:30;1.21355;0.77322;52.84;3774.5;19.81046;5.248;122.16;
2021-01-15-09:13:33;1.21355;0.77323;52.87;3774.75;19.81021;5.248;122.18;
2021-01-15-09:13:36;1.2135;0.77315;52.87;3775;19.81009;5.2475;122.18;
2021-01-15-09:13:39;1.21345;0.77313;52.86;3774.75;19.81021;5.2475;122.18;
2021-01-15-09:13:42;1.21345;0.77312;52.86;3774.75;19.81021;5.248;122.18;
2021-01-15-09:13:45;1.21365;0.77329;52.87;3775;19.8075;5.2475;122.19;
2021-01-15-09:13:48;1.2136;0.77325;52.87;3774.75;19.8077;5.2485;122.185;
2021-01-15-09:13:51;1.2136;0.77328;52.87;3774.75;19.8074;5.2485;122.185;
2021-01-15-09:13:54;1.21355;0.77333;52.87;3775.25;19.8054;5.2485;122.19;
2021-01-15-09:13:57;1.21355;0.77333;52.87;3775.25;19.8047;5.246;122.2;
2021-01-15-09:14:00;1.21355;0.77337;52.87;3775.25;19.8047;5.246;122.2;
2021-01-15-09:14:03;1.21365;0.77333;52.87;3774.75;19.8006;5.246;122.2;
2021-01-15-09:14:06;1.2136;0.77338;52.87;3775;19.8009;5.2465;122.195;
2021-01-15-09:14:09;1.2136;0.77334;52.87;3775;19.8009;5.2465;122.21;
2021-01-15-09:14:12;1.21355;0.77329;52.87;3775;19.8019;5.2465;122.205;
2021-01-15-09:14:15;1.21355;0.77333;52.87;3775;19.8019;5.2465;122.205;
2021-01-15-09:14:18;1.2135;0.77327;52.87;3775.25;19.80537;5.2485;122.21;
2021-01-15-09:14:21;1.2136;0.77327;52.87;3775.25;19.8053;5.2485;122.2;
2021-01-15-09:14:24;1.2136;0.77323;52.87;3775.25;19.8058;5.2485;122.2;
2021-01-15-09:14:27;1.2136;0.77326;52.87;3775.25;19.80578;5.249;122.205;
2021-01-15-09:14:30;1.2136;0.77325;52.87;3775;19.8057;5.251;122.195;
2021-01-15-09:14:33;1.2136;0.77325;52.85;3775;19.8055;5.251;122.2;
2021-01-15-09:14:36;1.2136;0.77328;52.85;3775.25;19.8047;5.25;122.21;
2021-01-15-09:14:39;1.2135;0.77327;52.85;3775.25;19.8045;5.25;122.205;
2021-01-15-09:14:42;1.21345;0.77325;52.86;3775.25;19.8045;5.25;122.2;
2021-01-15-09:14:45;1.21345;0.77329;52.86;3775.5;19.8027;5.25;122.23;
2021-01-15-09:14:48;1.21345;0.77327;52.86;3775.25;19.803;5.25;122.23;
2021-01-15-09:14:51;1.2135;0.77333;52.86;3775.5;19.8027;5.25;122.235;
2021-01-15-09:14:54;1.2135;0.77333;52.86;3775.5;19.8021;5.25;122.225;
2021-01-15-09:14:57;1.2135;0.77333;52.86;3775.5;19.8021;5.2495;122.24;
2021-01-15-09:15:00;1.2135;0.77334;52.86;3775.5;19.8016;5.2495;122.245;
2021-01-15-09:15:03;1.2135;0.77339;52.86;3775.5;19.8016;5.2495;122.255;
2021-01-15-09:15:06;1.2135;0.77335;52.86;3775.5;19.8018;5.248;122.25;
2021-01-15-09:15:09;1.2135;0.77337;52.87;3775.5;19.8019;5.248;122.265;
2021-01-15-09:15:12;1.21355;0.77339;52.88;3775.5;19.8019;5.246;122.27;
2021-01-15-09:15:15;1.21355;0.7734;52.86;3775.5;19.8019;5.246;122.265;
