2021-03-02-09:10:00;1.2029;0.77961;60.71;3891.75;20.69395;5.6695;110.44;
2021-03-02-09:10:03;1.20295;0.77961;60.71;3892;20.69367;5.668;110.435;
2021-03-02-09:10:06;1.20295;0.7796;60.7;3891.75;20.6938;5.668;110.445;
2021-03-02-09:10:09;1.203;0.77973;60.71;3892;20.6917;5.6675;110.465;
2021-03-02-09:10:12;1.203;0.77972;60.71;3891.75;20.69168;5.6665;110.495;
2021-03-02-09:10:15;1.20305;0.77977;60.72;3892;20.69318;5.665;110.535;
2021-03-02-09:10:18;1.20305;0.77978;60.72;3892;20.69262;5.666;110.52;
2021-03-02-09:10:21;1.20305;0.77978;60.72;3892;20.69195;5.667;110.51;
2021-03-02-09:10:24;1.20305;0.77978;60.72;3892;20.69235;5.6655;110.51;
2021-03-02-09:10:27;1.20295;0.77973;60.72;3891.75;20.69351;5.6655;110.495;
2021-03-02-09:10:30;1.20295;0.77972;60.72;3891.5;20.69381;5.666;110.495;
2021-03-02-09:10:33;1.20295;0.77977;60.72;3891.5;20.69233;5.6655;110.495;
2021-03-02-09:10:36;1.20295;0.77977;60.72;3891.5;20.69205;5.6655;110.515;
2021-03-02-09:10:39;1.20295;0.77985;60.72;3891.5;20.68439;5.665;110.52;
2021-03-02-09:10:42;1.203;0.77989;60.75;3891.5;20.68282;5.663;110.535;
2021-03-02-09:10:45;1.20305;0.77992;60.75;3891.75;20.68302;5.663;110.535;
2021-03-02-09:10:48;1.20305;0.77986;60.75;3892;20.68302;5.6635;110.525;
2021-03-02-09:10:51;1.20305;0.77986;60.75;3892;20.68302;5.6645;110.535;
2021-03-02-09:10:54;1.203;0.77984;60.74;3892;20.6832;5.665;110.52;
2021-03-02-09:10:57;1.2031;0.77987;60.74;3892;20.6755;5.6635;110.535;
2021-03-02-09:11:00;1.20305;0.77982;60.74;3892;20.67571;5.6635;110.53;
2021-03-02-09:11:03;1.203;0.77982;60.74;3891.5;20.67687;5.665;110.505;
2021-03-02-09:11:06;1.20305;0.77982;60.74;3891.25;20.6768;5.665;110.515;
2021-03-02-09:11:09;1.20305;0.77982;60.74;3891.5;20.67692;5.665;110.525;
2021-03-02-09:11:12;1.20305;0.77976;60.74;3891.5;20.67693;5.665;110.545;
2021-03-02-09:11:15;1.203;0.77976;60.76;3891.75;20.67695;5.666;110.53;
2021-03-02-09:11:18;1.203;0.77982;60.78;3892;20.67699;5.666;110.53;
2021-03-02-09:11:21;1.20295;0.77982;60.79;3891.75;20.67694;5.666;110.51;
2021-03-02-09:11:24;1.20295;0.77982;60.78;3891.75;20.67694;5.666;110.485;
2021-03-02-09:11:27;1.20295;0.77982;60.8;3892;20.67687;5.666;110.505;
2021-03-02-09:11:30;1.203;0.77982;60.8;3891.75;20.67748;5.666;110.495;
2021-03-02-09:11:33;1.20295;0.77976;60.81;3891.5;20.68699;5.666;110.48;
2021-03-02-09:11:36;1.20295;0.77976;60.82;3891.5;20.68772;5.663;110.5;
2021-03-02-09:11:39;1.20295;0.77976;60.8;3891.5;20.68771;5.6625;110.505;
2021-03-02-09:11:42;1.20295;0.77978;60.8;3891.5;20.68953;5.6635;110.51;
2021-03-02-09:11:45;1.20295;0.77978;60.79;3891.5;20.69085;5.6635;110.5;
2021-03-02-09:11:48;1.20295;0.77976;60.8;3891.5;20.682;5.6635;110.495;
2021-03-02-09:11:51;1.20295;0.77976;60.8;3891.5;20.6819;5.6635;110.485;
2021-03-02-09:11:54;1.20295;0.77976;60.8;3891.5;20.68237;5.6635;110.48;
2021-03-02-09:11:57;1.20295;0.77976;60.8;3891.75;20.68267;5.6635;110.52;
2021-03-02-09:12:00;1.20295;0.77976;60.79;3891.75;20.6819;5.6635;110.495;
2021-03-02-09:12:03;1.20295;0.77976;60.79;3891.75;20.68269;5.6635;110.505;
2021-03-02-09:12:06;1.20295;0.77976;60.78;3891.75;20.68257;5.6635;110.51;
2021-03-02-09:12:09;1.2029;0.77972;60.78;3891.5;20.68324;5.6635;110.52;
2021-03-02-09:12:12;1.2028;0.77972;60.77;3891.5;20.68404;5.6635;110.51;
2021-03-02-09:12:15;1.2028;0.77972;60.78;3891.5;20.68417;5.6635;110.51;
2021-03-02-09:12:18;1.2028;0.77972;60.77;3891.5;20.68408;5.6635;110.5;
2021-03-02-09:12:21;1.2029;0.77981;60.78;3891.25;20.68147;5.6635;110.535;
2021-03-02-09:12:24;1.2029;0.77983;60.79;3891.25;20.68147;5.6635;110.53;
2021-03-02-09:12:27;1.2029;0.7798;60.79;3891.25;20.68151;5.6635;110.535;
2021-03-02-09:12:30;1.20285;0.77979;60.79;3891.25;20.68165;5.6635;110.525;
2021-03-02-09:12:33;1.2029;0.77982;60.79;3891.25;20.68131;5.6635;110.53;
2021-03-02-09:12:36;1.2029;0.77982;60.79;3891.25;20.68153;5.6635;110.555;
2021-03-02-09:12:39;1.2029;0.77978;60.78;3891.25;20.68351;5.6635;110.52;
2021-03-02-09:12:42;1.20285;0.77978;60.79;3891;20.68349;5.6635;110.515;
2021-03-02-09:12:45;1.2029;0.77978;60.78;3890.75;20.68348;5.6635;110.51;
2021-03-02-09:12:48;1.2029;0.77978;60.78;3890.75;20.68377;5.666;110.53;
2021-03-02-09:12:51;1.2029;0.77978;60.78;3890.75;20.68382;5.6665;110.515;
2021-03-02-09:12:54;1.2029;0.77981;60.79;3891;20.68364;5.6665;110.535;
2021-03-02-09:12:57;1.20295;0.77987;60.78;3891.25;20.68362;5.6665;110.54;
2021-03-02-09:13:00;1.203;0.77984;60.78;3891;20.68431;5.6685;110.54;
2021-03-02-09:13:03;1.203;0.77987;60.78;3891;20.68335;5.6685;110.545;
2021-03-02-09:13:06;1.20295;0.77983;60.78;3891;20.68417;5.6695;110.52;
2021-03-02-09:13:09;1.20295;0.77983;60.77;3891;20.68402;5.6695;110.505;
2021-03-02-09:13:12;1.20295;0.77983;60.77;3891;20.68332;5.67;110.52;
2021-03-02-09:13:15;1.20295;0.77983;60.77;3891;20.68335;5.67;110.53;
2021-03-02-09:13:18;1.20295;0.77983;60.77;3891.25;20.68334;5.67;110.53;
2021-03-02-09:13:21;1.20295;0.77984;60.75;3891;20.6842;5.671;110.52;
2021-03-02-09:13:24;1.20295;0.77984;60.75;3891;20.6842;5.671;110.52;
2021-03-02-09:13:27;1.20295;0.77987;60.75;3891.25;20.6855;5.6715;110.52;
2021-03-02-09:13:30;1.203;0.77987;60.76;3891.25;20.6841;5.6715;110.515;
2021-03-02-09:13:33;1.203;0.77987;60.76;3891.25;20.6838;5.6705;110.525;
2021-03-02-09:13:36;1.203;0.77987;60.76;3891.25;20.6834;5.67;110.53;
2021-03-02-09:13:39;1.20305;0.77998;60.76;3891.25;20.68308;5.67;110.53;
2021-03-02-09:13:42;1.2031;0.78002;60.76;3891.25;20.6827;5.6695;110.535;
2021-03-02-09:13:45;1.2031;0.78002;60.76;3891.25;20.68261;5.67;110.535;
2021-03-02-09:13:48;1.20315;0.77998;60.76;3891.5;20.68352;5.6705;110.53;
2021-03-02-09:13:51;1.20315;0.77998;60.76;3891.5;20.68376;5.6695;110.53;
2021-03-02-09:13:54;1.2031;0.77996;60.74;3891.25;20.68766;5.67;110.54;
2021-03-02-09:13:57;1.2031;0.77996;60.74;3891.25;20.68728;5.6695;110.54;
2021-03-02-09:14:00;1.2031;0.78;60.73;3891.25;20.68692;5.6695;110.545;
2021-03-02-09:14:03;1.2031;0.78;60.73;3891;20.6889;5.67;110.54;
2021-03-02-09:14:06;1.203;0.77992;60.74;3891;20.6889;5.67;110.54;
2021-03-02-09:14:09;1.203;0.77993;60.75;3891;20.689;5.67;110.53;
2021-03-02-09:14:12;1.203;0.77987;60.76;3891;20.69227;5.6705;110.535;
2021-03-02-09:14:15;1.2029;0.77987;60.76;3891;20.69299;5.6705;110.525;
2021-03-02-09:14:18;1.2029;0.77978;60.75;3890.75;20.69285;5.6705;110.52;
2021-03-02-09:14:21;1.2029;0.77979;60.75;3890.75;20.69295;5.6705;110.535;
