0,-0.650142857
0,-0.049928571
-0.5,-0.350071429
0,-0.150142857
0,-0.425071429
-2,0.299928571
-1,0.8
-1.5,0.449857143
1,0.175071429
0.5,-0.125142857
-1,7.14E-05
1,0.149928571
0,-0.499928571
0,-0.4
0,-0.7
0,-0.200071429
-1,-0.35
-1,-1.700071429
-1,0.575
1,-0.100071429
0.5,-1.274928571
-1.5,1.299857143
-3,-0.275214286
0,-0.174928571
0,-0.225
1,-0.45
0,0.05
0.5,0.2
-1,0.750071429
0,0.225214286
0,0.725071429
0,-0.150214286
0,0.925214286
1,-0.100214286
-1,0.000214286
1,-0.15
-0.5,0.25
0.5,-0.249928571
-1.5,0.225
0,7.14E-05
0,-0.575071429
-0.5,-0.05
0.5,0.175142857
-0.5,0.225071429
0,0.1
0,0.075
0,0.3
0.5,-0.049928571
-2,0.3
2,0.675
0,1.050071429
-0.5,0.65
0,-0.05
1.5,-0.05
-1.5,-0.9
-1,0.499928571
0,0.099928571
0,-0.399857143
0,-3.200071429
-1,-0.339928571
0,-0.31
-1,-0.795142857
0,0.720142857
-1,-7.14E-05
0.5,-0.650142857
-1,1.15
0.5,1.400071429
0,0.399857143
0.5,-1.175
-0.5,-0.949928571
-1,-0.45
1,-2.285071429
0,0.035
-0.5,-0.299928571
0.5,0.199928571
1.5,-0.049928571
-0.5,-0.5
1,-0.099857143
-1.5,-0.605071429
-0.5,0.930142857
-1,-1.82E-12
0.5,0.150071429
0,0.675
1,0.275142857
-0.5,-0.050071429
0,-0.744857143
0,0.259928571
-0.5,0.005
0.5,-0.070071429
5.5,1.585071429
-1,0.160214286
-1,-1.38
0,-0.204785714
0,-0.105
0,-1.480214286
-1.5,-0.650142857
-1.5,-0.670071429
0.5,0.024642857
0.5,0.675071429
0,0.084928571
0,0.165
2,0.565214286
0,0.785
0,-0.440071429
0,0.185142857
0.5,0.449928571
0,0.375071429
0,1.524928571
1,0.500214286
-1.5,1.025071429
0,0.499857143
0,0.05
0.5,-2.250071429
0,0.300071429
0,0.074928571
0.5,-1.45
0,0.475142857
-1,0.075
0,-0.775071429
0,-0.599928571
0,-0.199928571
1.5,0.3
0.5,0.100071429
1.5,0.850071429
1.5,0.550071429
0,-0.375071429
0,-0.050071429
-1,-0.100071429
