2021-03-04-09:10:00;1.20385;0.77809;61.35;3804.75;20.82144;5.579;112.415;
2021-03-04-09:10:03;1.20385;0.77807;61.35;3804.75;20.82144;5.5795;112.44;
2021-03-04-09:10:06;1.20385;0.77808;61.35;3805;20.82144;5.5795;112.415;
2021-03-04-09:10:09;1.20385;0.77808;61.35;3805.25;20.82144;5.5795;112.405;
2021-03-04-09:10:12;1.2039;0.77809;61.35;3805.25;20.82094;5.58;112.42;
2021-03-04-09:10:15;1.2039;0.77814;61.35;3805.5;20.81724;5.5785;112.465;
2021-03-04-09:10:18;1.2039;0.77814;61.36;3805.75;20.81713;5.5775;112.49;
2021-03-04-09:10:21;1.2039;0.77814;61.36;3805.5;20.81679;5.577;112.485;
2021-03-04-09:10:24;1.20385;0.77813;61.36;3805.5;20.81715;5.577;112.485;
2021-03-04-09:10:27;1.20385;0.77806;61.36;3805.5;20.81741;5.577;112.5;
2021-03-04-09:10:30;1.2038;0.77805;61.36;3805.5;20.81761;5.5775;112.465;
2021-03-04-09:10:33;1.2038;0.77805;61.36;3805.75;20.81706;5.5775;112.45;
2021-03-04-09:10:36;1.2038;0.77808;61.36;3806;20.81705;5.5775;112.445;
2021-03-04-09:10:39;1.2038;0.77808;61.37;3806;20.81682;5.577;112.455;
2021-03-04-09:10:42;1.2038;0.77808;61.37;3806;20.81692;5.5795;112.42;
2021-03-04-09:10:45;1.2038;0.77809;61.37;3806;20.81692;5.5785;112.43;
2021-03-04-09:10:48;1.2038;0.77809;61.37;3805.75;20.81712;5.5785;112.465;
2021-03-04-09:10:51;1.2038;0.77809;61.37;3806;20.81712;5.5785;112.45;
2021-03-04-09:10:54;1.2038;0.77808;61.39;3806;20.81685;5.5785;112.44;
2021-03-04-09:10:57;1.2038;0.77805;61.38;3806;20.82252;5.5795;112.415;
2021-03-04-09:11:00;1.2037;0.77801;61.38;3805.75;20.82527;5.578;112.425;
2021-03-04-09:11:03;1.20375;0.77803;61.37;3805.75;20.82744;5.577;112.425;
2021-03-04-09:11:06;1.20375;0.77804;61.38;3806;20.82645;5.5775;112.435;
2021-03-04-09:11:09;1.20375;0.77803;61.38;3806;20.82678;5.577;112.465;
2021-03-04-09:11:12;1.20375;0.77803;61.38;3805.75;20.82633;5.5765;112.47;
2021-03-04-09:11:15;1.2037;0.77794;61.37;3805.5;20.83072;5.5765;112.495;
2021-03-04-09:11:18;1.2037;0.77794;61.37;3805.5;20.83082;5.575;112.515;
2021-03-04-09:11:21;1.2037;0.77795;61.37;3805.5;20.8309;5.575;112.505;
2021-03-04-09:11:24;1.2037;0.77793;61.38;3805.75;20.83531;5.575;112.49;
2021-03-04-09:11:27;1.2037;0.77795;61.38;3805.75;20.83506;5.5755;112.5;
2021-03-04-09:11:30;1.2037;0.77795;61.38;3805.75;20.83555;5.575;112.48;
2021-03-04-09:11:33;1.2037;0.77795;61.38;3805.75;20.83512;5.575;112.51;
2021-03-04-09:11:36;1.2037;0.77798;61.38;3805.75;20.83289;5.5745;112.52;
2021-03-04-09:11:39;1.2037;0.77798;61.38;3805.5;20.8331;5.5745;112.535;
2021-03-04-09:11:42;1.2037;0.77798;61.38;3805.75;20.83091;5.5745;112.57;
2021-03-04-09:11:45;1.2037;0.77798;61.38;3805.75;20.83106;5.575;112.55;
2021-03-04-09:11:48;1.2037;0.77798;61.38;3805.75;20.83105;5.575;112.555;
2021-03-04-09:11:51;1.2037;0.77798;61.38;3805.75;20.83104;5.575;112.545;
2021-03-04-09:11:54;1.20375;0.77803;61.38;3806;20.83104;5.575;112.55;
2021-03-04-09:11:57;1.20375;0.77804;61.38;3806;20.83092;5.575;112.575;
2021-03-04-09:12:00;1.20385;0.77813;61.38;3806;20.82876;5.575;112.595;
2021-03-04-09:12:03;1.20385;0.77813;61.4;3806.25;20.82878;5.5735;112.575;
2021-03-04-09:12:06;1.20385;0.77813;61.4;3806;20.82913;5.574;112.58;
2021-03-04-09:12:09;1.20385;0.77815;61.42;3806;20.82876;5.574;112.585;
2021-03-04-09:12:12;1.20385;0.77817;61.41;3806;20.82871;5.5745;112.585;
2021-03-04-09:12:15;1.2039;0.7782;61.45;3807;20.8243;5.5735;112.61;
2021-03-04-09:12:18;1.20395;0.77824;61.43;3806.75;20.82183;5.572;112.65;
2021-03-04-09:12:21;1.20395;0.77824;61.44;3807.25;20.82126;5.5715;112.655;
2021-03-04-09:12:24;1.20395;0.77828;61.43;3807.25;20.82083;5.5715;112.67;
2021-03-04-09:12:27;1.20395;0.77828;61.41;3807.25;20.82098;5.5725;112.66;
2021-03-04-09:12:30;1.20395;0.77828;61.41;3807;20.82098;5.5715;112.695;
2021-03-04-09:12:33;1.20395;0.77828;61.41;3807;20.82098;5.5715;112.675;
2021-03-04-09:12:36;1.20395;0.77828;61.42;3807.25;20.82006;5.572;112.69;
2021-03-04-09:12:39;1.20395;0.77828;61.42;3807.25;20.82262;5.5735;112.685;
