2021-01-11-09:10:00;1.21805;0.77061;51.97;3796.5;20.20101;5.4735;124.17;
2021-01-11-09:10:03;1.21805;0.77059;51.98;3796.5;20.2014;5.4735;124.17;
2021-01-11-09:10:06;1.218;0.77059;51.98;3796.5;20.20156;5.4735;124.165;
2021-01-11-09:10:09;1.218;0.77064;51.98;3796.5;20.1971;5.473;124.17;
2021-01-11-09:10:12;1.21795;0.77059;51.99;3796.25;20.19798;5.474;124.195;
2021-01-11-09:10:15;1.21795;0.7706;51.99;3796.5;20.19585;5.477;124.17;
2021-01-11-09:10:18;1.21795;0.7706;51.98;3796.5;20.19568;5.4765;124.17;
2021-01-11-09:10:21;1.21795;0.7706;51.98;3796.5;20.19565;5.4775;124.165;
2021-01-11-09:10:24;1.21795;0.7706;51.99;3796.5;20.1957;5.4775;124.175;
2021-01-11-09:10:27;1.218;0.7706;51.99;3796.25;20.19665;5.4775;124.17;
2021-01-11-09:10:30;1.21795;0.7706;51.97;3796;20.202;5.479;124.165;
2021-01-11-09:10:33;1.21795;0.7706;51.97;3795.5;20.20644;5.479;124.165;
2021-01-11-09:10:36;1.21795;0.7706;51.97;3795.25;20.20644;5.479;124.165;
2021-01-11-09:10:39;1.21795;0.7706;51.96;3795.5;20.20536;5.478;124.175;
2021-01-11-09:10:42;1.21795;0.7706;51.96;3795.5;20.20597;5.478;124.175;
2021-01-11-09:10:45;1.21795;0.7706;51.97;3795.5;20.2043;5.4775;124.18;
2021-01-11-09:10:48;1.21795;0.7706;51.97;3795.25;20.20394;5.4795;124.165;
2021-01-11-09:10:51;1.21795;0.7706;51.97;3795.25;20.20398;5.4795;124.145;
2021-01-11-09:10:54;1.21795;0.7706;51.97;3795.25;20.20406;5.4795;124.15;
2021-01-11-09:10:57;1.218;0.7706;51.96;3795.5;20.20574;5.481;124.13;
2021-01-11-09:11:00;1.218;0.7706;51.97;3795.5;20.20534;5.481;124.135;
2021-01-11-09:11:03;1.21805;0.7706;51.96;3795.5;20.20534;5.481;124.125;
2021-01-11-09:11:06;1.21805;0.7706;51.96;3795.5;20.20549;5.48;124.13;
2021-01-11-09:11:09;1.21805;0.77051;51.96;3795.5;20.20637;5.479;124.115;
2021-01-11-09:11:12;1.21805;0.77052;51.96;3795.5;20.20631;5.479;124.155;
2021-01-11-09:11:15;1.21805;0.77052;51.96;3795.5;20.20631;5.479;124.165;
2021-01-11-09:11:18;1.21805;0.7704;51.96;3795.5;20.21725;5.479;124.155;
2021-01-11-09:11:21;1.21805;0.77042;51.96;3795.5;20.2115;5.481;124.125;
2021-01-11-09:11:24;1.21805;0.7704;51.96;3795.5;20.21073;5.481;124.12;
2021-01-11-09:11:27;1.218;0.77044;51.97;3795.75;20.2093;5.48;124.125;
2021-01-11-09:11:30;1.218;0.77042;51.97;3795.75;20.2098;5.4815;124.125;
2021-01-11-09:11:33;1.21795;0.77042;51.96;3795.5;20.2101;5.4815;124.115;
2021-01-11-09:11:36;1.2179;0.77039;51.97;3795.5;20.21251;5.4815;124.11;
2021-01-11-09:11:39;1.21775;0.77029;51.97;3795.5;20.21741;5.483;124.11;
2021-01-11-09:11:42;1.21775;0.7703;51.97;3795.25;20.21657;5.483;124.13;
2021-01-11-09:11:45;1.21775;0.77027;51.98;3795.25;20.2172;5.4825;124.115;
2021-01-11-09:11:48;1.21775;0.77026;51.98;3795.25;20.2172;5.4835;124.11;
2021-01-11-09:11:51;1.21775;0.77028;51.97;3795.25;20.21688;5.4825;124.12;
2021-01-11-09:11:54;1.21775;0.77028;51.96;3795.25;20.21688;5.4825;124.12;
2021-01-11-09:11:57;1.2178;0.77027;51.96;3795.25;20.21639;5.4825;124.115;
2021-01-11-09:12:00;1.2178;0.77028;51.96;3795.5;20.21661;5.4825;124.12;
2021-01-11-09:12:03;1.2178;0.77028;51.96;3795;20.21661;5.4835;124.12;
2021-01-11-09:12:06;1.2178;0.77032;51.96;3795;20.21645;5.4835;124.135;
2021-01-11-09:12:09;1.21785;0.77035;51.96;3795;20.2163;5.4835;124.14;
2021-01-11-09:12:12;1.21785;0.77037;51.96;3795;20.21569;5.482;124.155;
2021-01-11-09:12:15;1.21785;0.77037;51.95;3794.75;20.2174;5.482;124.145;
2021-01-11-09:12:18;1.2178;0.77038;51.95;3795;20.2169;5.4805;124.16;
2021-01-11-09:12:21;1.21775;0.77036;51.95;3795;20.2168;5.4795;124.16;
2021-01-11-09:12:24;1.21775;0.77033;51.94;3794.75;20.2209;5.48;124.16;
2021-01-11-09:12:27;1.21775;0.77033;51.94;3795;20.2209;5.48;124.155;
2021-01-11-09:12:30;1.21775;0.77034;51.95;3795;20.2216;5.48;124.16;
2021-01-11-09:12:33;1.21775;0.77034;51.95;3795;20.2216;5.48;124.155;
2021-01-11-09:12:36;1.21775;0.77035;51.95;3795;20.2213;5.48;124.155;
2021-01-11-09:12:39;1.21775;0.77027;51.95;3794.75;20.2213;5.48;124.15;
2021-01-11-09:12:42;1.2177;0.77023;51.95;3794.75;20.219;5.48;124.15;
2021-01-11-09:12:45;1.2177;0.77022;51.95;3794.75;20.219;5.48;124.15;
2021-01-11-09:12:48;1.2177;0.77022;51.95;3794.75;20.219;5.48;124.15;
2021-01-11-09:12:51;1.21765;0.77022;51.95;3794.75;20.2146;5.483;124.155;
2021-01-11-09:12:54;1.2177;0.77022;51.95;3794.75;20.2146;5.4835;124.15;
2021-01-11-09:12:57;1.2178;0.77023;51.95;3794.75;20.2142;5.4835;124.145;
2021-01-11-09:13:00;1.2178;0.7703;51.95;3795;20.2104;5.4835;124.155;
2021-01-11-09:13:03;1.21785;0.77035;51.95;3795.25;20.21;5.4835;124.16;
2021-01-11-09:13:06;1.21785;0.77037;51.95;3795.5;20.2052;5.4835;124.175;
2021-01-11-09:13:09;1.2179;0.77038;51.95;3795.5;20.2054;5.4835;124.17;
2021-01-11-09:13:12;1.21775;0.77032;51.95;3796;20.2059;5.4835;124.165;
2021-01-11-09:13:15;1.2178;0.77032;51.95;3796;20.2091;5.4835;124.145;
2021-01-11-09:13:18;1.21775;0.77032;51.95;3796;20.2102;5.4835;124.145;
2021-01-11-09:13:21;1.21775;0.77031;51.95;3795.75;20.2099;5.4835;124.155;
2021-01-11-09:13:24;1.21775;0.7703;51.95;3795.75;20.2099;5.4835;124.16;
2021-01-11-09:13:27;1.2178;0.7703;51.95;3795.75;20.2099;5.4835;124.155;
2021-01-11-09:13:30;1.2178;0.7703;51.95;3795.75;20.2101;5.4835;124.135;
2021-01-11-09:13:33;1.2178;0.77029;51.95;3795.5;20.2101;5.482;124.12;
