2021-02-24-09:10:00;1.217;0.79292;62.34;3885.25;20.3781;5.417;115.85;
2021-02-24-09:10:03;1.217;0.79292;62.34;3885;20.37758;5.416;115.865;
2021-02-24-09:10:06;1.217;0.79292;62.34;3885.25;20.37755;5.416;115.885;
2021-02-24-09:10:09;1.21695;0.79287;62.34;3885;20.3791;5.417;115.88;
2021-02-24-09:10:12;1.21695;0.79287;62.34;3885;20.3791;5.417;115.9;
2021-02-24-09:10:15;1.21695;0.79287;62.34;3885;20.3787;5.417;115.91;
2021-02-24-09:10:18;1.21695;0.79287;62.36;3885;20.3728;5.417;115.895;
2021-02-24-09:10:21;1.21695;0.79292;62.36;3885.25;20.3728;5.417;115.895;
2021-02-24-09:10:24;1.21695;0.79297;62.36;3885.25;20.3729;5.417;115.9;
2021-02-24-09:10:27;1.21695;0.79297;62.37;3885.25;20.37401;5.417;115.885;
2021-02-24-09:10:30;1.2169;0.79292;62.37;3885;20.3748;5.417;115.87;
2021-02-24-09:10:33;1.2169;0.79296;62.37;3885;20.37484;5.417;115.88;
2021-02-24-09:10:36;1.21695;0.79287;62.37;3884.5;20.37744;5.418;115.84;
2021-02-24-09:10:39;1.21695;0.79282;62.36;3884.5;20.37747;5.4185;115.83;
2021-02-24-09:10:42;1.21695;0.79282;62.37;3884.5;20.37747;5.4185;115.83;
2021-02-24-09:10:45;1.21695;0.7928;62.37;3884.5;20.37741;5.4185;115.85;
2021-02-24-09:10:48;1.21695;0.79283;62.37;3884.5;20.37778;5.4185;115.845;
2021-02-24-09:10:51;1.21695;0.79283;62.37;3884.5;20.37776;5.4185;115.845;
2021-02-24-09:10:54;1.217;0.79283;62.37;3884.5;20.37762;5.4185;115.82;
2021-02-24-09:10:57;1.217;0.79283;62.37;3884.5;20.38033;5.4185;115.82;
2021-02-24-09:11:00;1.217;0.79277;62.37;3884.5;20.38251;5.4185;115.83;
2021-02-24-09:11:03;1.217;0.7928;62.37;3884.25;20.38412;5.4185;115.845;
2021-02-24-09:11:06;1.217;0.79282;62.37;3884.5;20.38414;5.4185;115.825;
2021-02-24-09:11:09;1.217;0.79282;62.36;3884.5;20.383;5.4185;115.83;
2021-02-24-09:11:12;1.217;0.79278;62.36;3884.5;20.3839;5.4185;115.835;
2021-02-24-09:11:15;1.217;0.79278;62.36;3884.5;20.3835;5.4185;115.83;
2021-02-24-09:11:18;1.217;0.79278;62.36;3884.5;20.3835;5.4185;115.835;
2021-02-24-09:11:21;1.217;0.79278;62.37;3884.75;20.3835;5.4185;115.84;
2021-02-24-09:11:24;1.217;0.7929;62.37;3884.75;20.38256;5.4185;115.855;
2021-02-24-09:11:27;1.217;0.7929;62.37;3884.75;20.38333;5.4185;115.86;
2021-02-24-09:11:30;1.217;0.7929;62.37;3884.75;20.38193;5.4185;115.87;
2021-02-24-09:11:33;1.217;0.79289;62.37;3885;20.38221;5.4185;115.875;
2021-02-24-09:11:36;1.217;0.79289;62.37;3885;20.38221;5.4185;115.855;
2021-02-24-09:11:39;1.217;0.79289;62.37;3885;20.38176;5.4185;115.85;
2021-02-24-09:11:42;1.217;0.79289;62.37;3885;20.38191;5.4185;115.85;
2021-02-24-09:11:45;1.217;0.79289;62.37;3884.75;20.38303;5.4185;115.825;
2021-02-24-09:11:48;1.217;0.79285;62.37;3884.75;20.38277;5.4185;115.83;
