5443.5,-7885.278462
5443.5,-7885.113391
5443.5,-7884.163105
5443.5,-7884.929033
5443.5,-7884.789319
5443.5,-7884.499462
5443.5,-7880.794319
5443.5,-7880.384891
5443.5,-7878.879533
5443.5,-7879.074819
5443.5,-7878.759605
5443.5,-7878.759533
5443.5,-7878.799891
5443.5,-7879.199962
5443.5,-7879.204748
5443.5,-7877.424962
5443.5,-7877.930176
5443.5,-7877.245248
5449,-7875.184319
5449.5,-7874.319462
5449.5,-7874.269391
5449.5,-7874.324391
5448,-7874.019462
5448,-7873.754391
5448,-7873.033891
5448,-7872.903891
5448,-7873.223962
5448,-7873.218962
5448,-7874.059105
5448,-7874.774248
5448,-7875.559533
5448,-7873.874248
5448,-7872.064533
5448,-7871.289533
5448,-7870.724605
5448,-7871.644748
5448,-7873.454819
5447,-7871.490248
5446.5,-7871.609962
5448,-7871.409462
5448,-7872.644748
5448,-7874.469748
5446,-7878.060033
5444,-7879.539891
5443.5,-7879.844962
5444,-7879.764676
5444,-7879.819676
5444,-7879.805033
5444,-7879.389605
5444,-7878.619819
5444,-7878.629819
5444,-7878.934819
5447,-7878.784676
5447,-7879.429962
5447,-7880.165105
5447,-7880.250105
5447,-7880.905391
5447,-7882.495819
5444,-7880.390248
5444.5,-7880.795533
5444.5,-7880.395248
5444.5,-7880.330105
5444.5,-7880.200033
5444.5,-7880.190033
5444.5,-7879.719748
5444.5,-7878.560033
5444.5,-7879.220319
5444.5,-7879.970176
5444,-7879.310248
5444,-7878.745319
5444,-7878.919891
5444,-7878.994891
5444,-7878.994819
5444,-7878.994819
5444,-7879.069676
5444,-7878.735105
5444,-7879.319819
5444,-7878.584676
5444,-7878.769605
5444,-7879.719676
5444,-7880.520105
5444,-7882.155176
5444,-7882.845105
5444,-7882.945248
5445.5,-7882.944819
5445.5,-7883.364962
5447,-7878.804676
5447,-7879.039819
5447,-7878.989748
5447.5,-7877.424676
5447.5,-7878.024891
5447.5,-7883.160033
5448,-7884.019319
5448,-7882.613819
5448,-7884.249033
5448,-7883.459105
5448,-7884.619891
5446.5,-7884.349891
5445.5,-7884.659962
5445.5,-7883.319748
5445,-7884.019676
5445,-7884.144748
5444.5,-7884.794819
5444.5,-7884.419819
5442.5,-7884.294748
5443,-7884.614891
5443.5,-7888.689819
5443.5,-7889.289962
5443.5,-7889.719891
5443.5,-7888.739891
5446,-7886.514533
5445.5,-7885.409462
5445.5,-7885.054533
5446,-7885.119319
5446,-7885.084105
5446,-7885.009105
5445.5,-7885.149248
5445.5,-7887.769533
5445.5,-7886.394605
5445.5,-7886.009391
5445.5,-7887.144391
5445.5,-7886.204391
5445.5,-7887.144605
5443.5,-7887.649605
5443.5,-7888.069962
5443.5,-7888.119891
5443.5,-7887.844819
5443.5,-7887.154748
5443.5,-7886.654891
5443.5,-7886.379891
5443.5,-7885.510462
5443.5,-7885.100748
5443.5,-7884.865462
5443.5,-7886.145962
5443.5,-7886.546105
5443.5,-7886.211033
5442.5,-7885.625676
5443,-7884.285748
5443,-7884.120748
5443,-7884.070962
5443,-7884.600748
5443,-7884.550748
5443,-7883.725676
5443,-7883.725605
5443,-7883.225391
5443,-7882.215462
5443,-7882.230676
5443,-7882.130676
5443,-7882.830462
5443,-7882.930462
5443,-7883.505533
5443,-7882.895676
5443,-7883.020819
5443,-7883.001176
5443,-7883.001033
5441.5,-7883.001033
5441.5,-7883.001105
5442.5,-7883.001105
5444,-7882.500891
5443.5,-7882.526033
5443.5,-7882.526033
5443.5,-7882.776176
5443.5,-7882.500962
5443.5,-7881.850748
5443.5,-7882.400748
5443.5,-7882.350819
5443.5,-7882.461033
5443.5,-7882.271176
5443.5,-7883.361176
5441,-7883.276176
5441,-7883.480962
5440,-7884.496176
5441,-7883.066105
5441,-7883.306248
5439.5,-7882.991533
5439.5,-7882.341533
5440.5,-7883.822176
5440.5,-7884.372248
5440.5,-7885.222605
5440.5,-7885.222462
5440,-7885.222391
5439.5,-7885.222676
5439.5,-7885.273033
5438.5,-7887.048248
5441,-7886.357676
5441,-7886.372962
5441,-7886.548176
5441,-7886.598176
5441,-7885.158248
5441,-7884.993105
5441,-7885.243176
5441,-7885.808319
5441,-7885.948319
5441,-7885.823319
5438,-7885.823819
5437.5,-7885.799248
5439,-7885.549033
5439,-7885.775391
5439,-7886.000605
5438,-7885.920105
5437.5,-7886.145034
5436.5,-7886.874962
5436.5,-7886.790105
5437,-7885.014676
5436.5,-7885.289962
5436.5,-7885.045034
5436,-7884.425176
5435.5,-7884.650248
5437,-7884.584962
5438,-7882.804391
5438,-7882.344676
5438,-7883.044748
5437.5,-7885.774891
5437.5,-7886.180034
5437.5,-7888.140748
5434,-7888.135748
5434,-7888.416034
5432,-7889.801176
5432.5,-7890.201605
5430.5,-7890.621534
5432.5,-7888.520819
5430,-7895.521176
5431,-7895.330891
5432.5,-7895.165962
5432.5,-7893.836034
5432.5,-7893.786105
5432.5,-7893.530748
5432.5,-7894.066105
5432.5,-7893.991105
5432.5,-7894.030962
5434,-7893.565819
5434,-7893.565676
5434,-7894.236034
5434,-7894.210962
5434,-7895.965676
5434,-7895.915391
5434,-7895.950891
5434,-7895.950819
5434,-7896.050748
5434,-7895.880676
5434,-7895.765534
5431,-7895.750534
5431,-7895.750462
5431.5,-7895.700676
5431.5,-7895.700605
5431.5,-7895.700534
5431.5,-7893.865534
5431.5,-7893.995605
5432.5,-7893.785319
5433,-7894.150534
5433,-7896.120605
5432.5,-7896.190391
5430.5,-7897.715676
5430.5,-7898.015748
5431,-7899.045891
5429.5,-7900.021176
5431.5,-7899.845962
5431.5,-7899.635605
5431,-7899.245891
5430.5,-7899.025748
5432,-7898.055748
5432.5,-7898.000462
5432.5,-7896.690534
5432.5,-7896.690319
5432.5,-7896.900034
5432.5,-7896.945105
5432.5,-7896.965176
5432.5,-7897.855319
5432.5,-7897.580248
5432.5,-7897.575391
5432.5,-7899.050462
5432.5,-7901.075462
5429.5,-7902.795676
5428.5,-7904.375605
5430,-7903.865391
5429.5,-7901.625391
5429.5,-7900.920462
5429.5,-7900.840676
5428,-7901.750748
5429,-7901.925462
5428,-7901.770748
5428,-7902.090748
5428,-7901.860748
5430.5,-7901.645534
5432.5,-7897.410105
5432.5,-7896.965034
5433,-7895.170176
5432.5,-7894.704819
5432.5,-7895.270034
5432.5,-7895.119891
5432.5,-7894.344748
5433,-7895.164748
5433,-7895.214605
5433,-7896.824605
5433,-7897.614605
5433,-7897.644533
5433,-7897.339462
5433,-7897.164391
5433,-7897.028891
5433,-7897.834391
5430,-7898.914748
5429.5,-7899.229891
5429.5,-7899.325176
5429.5,-7899.950105
5429.5,-7899.875034
5429,-7901.475248
5428,-7902.600391
5428,-7902.800462
5426,-7905.535748
5427.5,-7903.790676
5427.5,-7905.865891
5427.5,-7903.900891
5427.5,-7904.285962
5427.5,-7903.880962
5427.5,-7901.726248
5428.5,-7901.300748
5428.5,-7901.300891
5428.5,-7901.350891
5428.5,-7901.450891
5428.5,-7901.500748
5428.5,-7901.225748
5428.5,-7901.225676
5428.5,-7901.600748
5428.5,-7901.550819
5428.5,-7901.200819
5428.5,-7901.550676
5430,-7901.600391
5430.5,-7900.800319
5430,-7900.950248
5430.5,-7901.700676
5431.5,-7901.700676
5431.5,-7901.700534
5431.5,-7901.900605
5431.5,-7902.075462
5431.5,-7901.950319
5431.5,-7901.900248
5432.5,-7899.115605
5434.5,-7896.650248
5434.5,-7895.350105
5434.5,-7895.349962
5432.5,-7893.525248
5432.5,-7893.525248
5432.5,-7893.650319
5432,-7899.980605
5432,-7899.755534
5432,-7899.630319
5432,-7898.360319
5432,-7898.470462
5432,-7898.470462
5432,-7898.770462
5432,-7898.330462
5432,-7898.160462
5432,-7897.990391
5432,-7897.715391
5432,-7899.000534
5432,-7899.075462
5432,-7898.765534
5432,-7899.965605
5432,-7900.075391
5432,-7900.065462
5432,-7900.150462
5432,-7901.245462
5429.5,-7901.220605
5430,-7901.035605
5430.5,-7899.935462
5430.5,-7899.520462
5430.5,-7899.350462
5430.5,-7899.490391
5430.5,-7900.690676
5430.5,-7901.010891
5430.5,-7902.175891
5430.5,-7902.181034
5430.5,-7902.181034
5430.5,-7902.356676
5430.5,-7902.566534
5430.5,-7903.676176
5430,-7903.946176
5430,-7902.846391
5430,-7904.186176
5429.5,-7906.461105
5429.5,-7906.476034
5428,-7906.626176
5427.5,-7906.741105
5427.5,-7906.875891
5427.5,-7906.625891
5427.5,-7906.565891
5430,-7906.020819
5430,-7906.760819
5429.5,-7906.931176
5429,-7907.666176
5429,-7907.611248
5429,-7907.661105
5429,-7907.825962
5429,-7907.750962
5429,-7907.410462
5429,-7907.530462
5429.5,-7908.000819
5429.5,-7907.580962
5429.5,-7907.536105
5429.5,-7907.676105
5429.5,-7907.496105
5429.5,-7907.756034
5429.5,-7908.001034
5429.5,-7907.956034
5429.5,-7907.905962
5429.5,-7908.161034
5429.5,-7910.586105
5429.5,-7909.230962
5429.5,-7908.996105
5429.5,-7909.150819
5429.5,-7909.200962
5429.5,-7909.076176
5429.5,-7909.196176
5429.5,-7909.676105
5429.5,-7909.751105
5429.5,-7909.721034
5429.5,-7909.050891
5429.5,-7909.290605
5429.5,-7909.335748
5429.5,-7909.350819
5426.5,-7909.901176
5426.5,-7909.926034
5427,-7909.745891
5427,-7909.745891
5429,-7909.525748
5428.5,-7909.530605
5428,-7911.900605
5428,-7912.000676
5428,-7910.680676
5429,-7910.890534
5428,-7912.100748
5428,-7912.050676
5429,-7909.360248
5428.5,-7907.690391
5428.5,-7907.289962
5428.5,-7908.114748
5428.5,-7908.334748
5431,-7908.384319
5430.5,-7909.749748
5430.5,-7910.249676
5429,-7910.259891
5429,-7910.825034
5427.5,-7911.025248
5428,-7911.075176
5428,-7911.255176
5428,-7909.629819
5428,-7908.494748
5428,-7908.034748
5428,-7908.149676
5428,-7908.174748
5428,-7908.649962
5430,-7907.929748
5430,-7906.694891
5430,-7907.275034
5430,-7906.699891
5430,-7906.899891
5431,-7906.950034
5431,-7907.350105
5432,-7906.449248
5432.5,-7906.948962
5432.5,-7906.979105
5432.5,-7906.649105
5432.5,-7906.674176
5433,-7906.398819
5433.5,-7905.233819
5433.5,-7904.513533
5433.5,-7904.563533
5431.5,-7905.013819
5431,-7906.454105
5431,-7906.819176
5431,-7906.914105
5431,-7907.094105
5429,-7907.709176
5430,-7907.379462
5430,-7908.554391
5430,-7907.503962
5430,-7908.294105
5428.5,-7910.794105
5428.5,-7911.174248
5427.5,-7909.893962
5427.5,-7909.094105
5428.5,-7908.489033
5428.5,-7906.809033
5431.5,-7905.598748
5431.5,-7903.598605
5431.5,-7903.268319
5431.5,-7902.578248
5433,-7899.577605
5433,-7899.262748
5433.5,-7899.083105
5435,-7900.653176
5434.5,-7900.267605
5434.5,-7899.517533
5434.5,-7900.117748
5435.5,-7898.727605
5434.5,-7899.352533
5434.5,-7899.352605
5434.5,-7898.802391
5434.5,-7899.497533
5434.5,-7898.437462
5435.5,-7897.912391
5436.5,-7895.212248
5437,-7891.617176
5438,-7892.047105
5437,-7890.222462
5437,-7890.057105
5437,-7889.862176
5436,-7889.662391
5435,-7888.222248
5435,-7889.047605
5435,-7889.007676
5435,-7888.722605
5436,-7885.862319
5436,-7885.822319
5436,-7884.362462
5436,-7882.652462
5436,-7881.702533
5438.5,-7883.182605
5438.5,-7882.307391
5438.5,-7882.482391
5439,-7883.162319
5439,-7883.347391
5436.5,-7884.547462
5436.5,-7884.352533
5437,-7883.087248
5437,-7884.772462
5436,-7883.217605
5435.5,-7882.287748
5435.5,-7882.157748
5435,-7882.242819
5435,-7881.137605
5435,-7881.442391
5435,-7881.067391
5435,-7880.662462
5435,-7880.162391
5435,-7880.687462
5435,-7882.187533
5436,-7881.927319
5434,-7882.872676
5434.5,-7881.757676
5434.5,-7882.182248
5435.5,-7883.171533
5435.5,-7882.891033
5435.5,-7883.221176
5435.5,-7883.421248
5435.5,-7883.481391
5435.5,-7883.511105
5435.5,-7883.685962
5435.5,-7883.966105
5436.5,-7884.041105
5437,-7883.156105
5436.5,-7883.255962
5437.5,-7882.055891
5437.5,-7881.225891
5437.5,-7880.040391
5437.5,-7880.855748
5437.5,-7880.260391
5436,-7880.360105
5436,-7879.699819
5436,-7877.419605
5436,-7877.624819
5436,-7878.395533
5436,-7879.420391
5436,-7878.845391
5436,-7880.061176
5436,-7880.086105
5433.5,-7880.981462
5433.5,-7881.116248
5433.5,-7881.136033
5435.5,-7881.356319
5436,-7881.606105
5434.5,-7881.681105
5434.5,-7881.131319
5436,-7881.805391
5436,-7884.670391
5436,-7885.085176
5433,-7888.590676
5435,-7886.885676
5435,-7888.776319
5433.5,-7889.686391
5433.5,-7887.826819
5434.5,-7888.167033
5434.5,-7888.037533
5434,-7889.017391
5433.5,-7888.722391
5435.5,-7886.917033
5435,-7886.602105
5436.5,-7885.962105
5436.5,-7884.951891
5438,-7884.876748
5438,-7887.426676
5438.5,-7887.626462
5438.5,-7886.011462
5440,-7885.336533
5440.5,-7885.311391
5442.5,-7883.661033
5441,-7882.821462
5441,-7882.631748
5441,-7882.776533
5441,-7883.076462
5441,-7883.201748
5441,-7883.277176
5441,-7883.482605
5441,-7884.412676
5441.5,-7883.992819
5441.5,-7884.198033
5441,-7884.958319
5441.5,-7884.333033
5442,-7884.377891
5442,-7884.083105
5441.5,-7883.883105
5441.5,-7884.517962
5441.5,-7885.283033
5442,-7885.282962
5442,-7885.882891
5441.5,-7886.023248
5441.5,-7886.183391
5441.5,-7887.918248
5442,-7885.228176
5442,-7884.952962
5441.5,-7884.082962
5442,-7884.487891
5442,-7883.962819
5442,-7883.172676
5441.5,-7883.022819
5441.5,-7885.048105
5439.5,-7884.872962
5440,-7884.558033
5439.5,-7885.248391
5439.5,-7886.148462
5439,-7886.298462
5439,-7886.873319
5440.5,-7887.423105
5440.5,-7888.198105
5439.5,-7887.373105
5437.5,-7887.373033
5437,-7890.298462
5437,-7892.188676
5438,-7893.073105
5440,-7889.997748
5440,-7891.172819
5440,-7889.047676
5440,-7890.022533
5439.5,-7890.422891
5439.5,-7890.372676
5440.5,-7890.432748
5440.5,-7891.487605
5441,-7892.146891
5441.5,-7890.696748
5442,-7887.546605
5441,-7888.491605
5441,-7888.616533
5441,-7888.351605
5440.5,-7890.816819
5439,-7891.301891
5440.5,-7890.291676
5438.5,-7891.061676
5438.5,-7890.721891
5441,-7888.606605
5441,-7888.756605
5441,-7888.831891
5442,-7888.706676
5442,-7889.076605
5442,-7889.146676
5442,-7890.501533
5442,-7890.041676
5442,-7890.421605
5441,-7890.536748
5441,-7890.981748
5441,-7891.296891
5441,-7893.747033
5441,-7893.347033
5441,-7893.171533
5441,-7891.561391
5441,-7891.051319
5441,-7891.146319
5441,-7892.886676
5441,-7892.321819
5443,-7890.541533
5443,-7890.266605
5443,-7890.491819
5443,-7891.016891
5443,-7893.172105
5442,-7894.042033
5442,-7893.542462
5442,-7892.427605
5442,-7895.297748
5442,-7895.897605
5443.5,-7897.147391
5442.5,-7895.797462
5443,-7894.387533
5443,-7894.872819
5441.5,-7895.072962
5441.5,-7894.948176
5441.5,-7895.977962
5441.5,-7896.237819
5441.5,-7896.747819
5441.5,-7895.982748
5441.5,-7895.838033
5441.5,-7896.322676
5441.5,-7896.096891
5441.5,-7897.346748
5441.5,-7896.806533
5441.5,-7896.536462
5442.5,-7894.561319
5442.5,-7894.321248
5442.5,-7893.561319
5442.5,-7895.071462
5442.5,-7894.296462
5442.5,-7894.851319
5442.5,-7895.411319
5442.5,-7895.336391
5442.5,-7895.286176
5442.5,-7894.926248
5442.5,-7894.271176
5442.5,-7893.820819
5443.5,-7895.920748
5443.5,-7895.231033
5443.5,-7894.870533
5443.5,-7893.880462
5443.5,-7892.920462
5443.5,-7894.070891
5443.5,-7894.270391
5444,-7892.360391
5444,-7892.970533
5444,-7893.070533
5444,-7893.220676
5442.5,-7894.371033
5442.5,-7894.920891
5441,-7894.970962
5442.5,-7894.670891
5442.5,-7895.445891
5442.5,-7895.545891
5442.5,-7895.995891
5443,-7895.316033
5443,-7894.065676
5443,-7895.590962
5443,-7895.640748
5443,-7898.676033
5443,-7898.271033
5443,-7898.230962
5443,-7898.370748
5443,-7899.395748
5442,-7900.695676
5442,-7899.229962
5442,-7899.304819
5442,-7899.494533
5442,-7898.774319
5443.5,-7901.249819
5443.5,-7901.329819
5443.5,-7902.584891
5444.5,-7902.999819
5444.5,-7901.954819
5444.5,-7901.954819
5444.5,-7902.324819
5444.5,-7902.474533
5444.5,-7902.364891
5444.5,-7903.244533
5444.5,-7902.554891
5444.5,-7901.789748
5444.5,-7901.859533
5444.5,-7902.239391
5444.5,-7902.339319
5444.5,-7901.834319
5444.5,-7902.494891
5444.5,-7902.464748
5444.5,-7903.264891
5444,-7905.095676
5444,-7908.245176
5444,-7907.625033
5444,-7907.640105
5444,-7907.284319
5444,-7907.539176
5444.5,-7907.473748
5444.5,-7907.579248
5443,-7909.019391
5443,-7909.869462
5443,-7909.919462
5443,-7908.504533
5443,-7908.234391
5443,-7908.184462
5443,-7907.199605
5443,-7906.019676
5445.5,-7904.119676
5445.5,-7904.059676
5444,-7903.129391
5443.5,-7904.019533
5443.5,-7904.194962
5443.5,-7904.720462
5443.5,-7904.110819
5444,-7902.435391
5443.5,-7902.825676
5443.5,-7902.985605
5443.5,-7900.555891
5443.5,-7902.845962
5443.5,-7902.845962
5443,-7903.761248
5445,-7901.575891
5445,-7901.370891
5443.5,-7901.370676
5443.5,-7900.871605
5443.5,-7900.221391
5443.5,-7902.471105
5443.5,-7901.395605
5442.5,-7900.835248
5442,-7901.385819
5442,-7901.695676
5441.5,-7899.485391
5441.5,-7899.790391
5441.5,-7899.180891
5441.5,-7899.160891
5442.5,-7898.770891
5444,-7898.105748
5443.5,-7900.021105
5443.5,-7900.721319
5443.5,-7900.241391
5443.5,-7900.491748
5443.5,-7900.446533
5443,-7899.581533
5443.5,-7899.921533
5443.5,-7899.521676
5443.5,-7899.396462
5444,-7897.211676
5444,-7897.946962
5444,-7897.547105
5444,-7897.697248
5444,-7897.697391
5444,-7899.072319
5444,-7898.872533
5444,-7899.022676
5444,-7899.147462
5444,-7899.147676
5444,-7899.148033
5445,-7898.048248
5445,-7897.329533
5444.5,-7897.369891
5444.5,-7897.440034
5444,-7896.840676
5443.5,-7896.925462
5444,-7895.820105
5444,-7896.999819
5445.5,-7896.544391
5446.5,-7896.159105
5446.5,-7896.204319
5446.5,-7896.863891
5445.5,-7897.573891
5445.5,-7898.233248
5445.5,-7899.273319
5446,-7899.348176
5447.5,-7898.698105
5447.5,-7899.023176
5447.5,-7898.248105
5446.5,-7898.673176
5447,-7899.048891
5445.5,-7901.783676
5445.5,-7902.173819
