2021-02-23-09:10:00;1.21625;0.79076;62.11;3858.75;20.65809;5.44;113.42;
2021-02-23-09:10:03;1.21625;0.79077;62.11;3859;20.65743;5.4415;113.41;
2021-02-23-09:10:06;1.2162;0.79077;62.11;3858.75;20.65766;5.441;113.425;
2021-02-23-09:10:09;1.21625;0.79078;62.11;3859.75;20.65569;5.441;113.45;
2021-02-23-09:10:12;1.21625;0.79078;62.11;3859.75;20.65584;5.441;113.415;
2021-02-23-09:10:15;1.2163;0.79078;62.1;3859.5;20.65742;5.44;113.4;
2021-02-23-09:10:18;1.2163;0.79078;62.11;3859.75;20.6572;5.44;113.4;
2021-02-23-09:10:21;1.2163;0.79077;62.09;3859.25;20.65856;5.44;113.38;
2021-02-23-09:10:24;1.21625;0.79075;62.08;3859;20.65856;5.44;113.355;
2021-02-23-09:10:27;1.21625;0.79078;62.08;3859.25;20.65852;5.4415;113.375;
2021-02-23-09:10:30;1.2163;0.79078;62.08;3859.25;20.65852;5.4415;113.365;
2021-02-23-09:10:33;1.2163;0.79077;62.09;3859.25;20.65852;5.4415;113.37;
2021-02-23-09:10:36;1.2163;0.79079;62.09;3859;20.65852;5.442;113.36;
2021-02-23-09:10:39;1.2163;0.79079;62.09;3859;20.65918;5.442;113.325;
2021-02-23-09:10:42;1.21625;0.79079;62.09;3859;20.65756;5.442;113.34;
2021-02-23-09:10:45;1.21625;0.79078;62.08;3858.75;20.65829;5.442;113.32;
2021-02-23-09:10:48;1.2162;0.79074;62.08;3858.75;20.6596;5.445;113.29;
2021-02-23-09:10:51;1.2162;0.79074;62.08;3858.5;20.66064;5.4455;113.3;
2021-02-23-09:10:54;1.2162;0.79074;62.08;3858.5;20.66066;5.4455;113.285;
2021-02-23-09:10:57;1.2162;0.79075;62.09;3858.75;20.66066;5.4445;113.29;
2021-02-23-09:11:00;1.21625;0.79076;62.09;3859;20.65772;5.4445;113.31;
2021-02-23-09:11:03;1.21625;0.79078;62.09;3859;20.65691;5.4425;113.315;
2021-02-23-09:11:06;1.2162;0.79081;62.09;3858.75;20.65678;5.4425;113.325;
2021-02-23-09:11:09;1.2162;0.79081;62.1;3858.75;20.65807;5.4425;113.33;
2021-02-23-09:11:12;1.2162;0.7908;62.09;3858.75;20.6603;5.4435;113.345;
2021-02-23-09:11:15;1.21615;0.79075;62.09;3858.5;20.6612;5.4435;113.325;
2021-02-23-09:11:18;1.21615;0.7907;62.08;3858.25;20.6612;5.4435;113.33;
2021-02-23-09:11:21;1.21615;0.7907;62.08;3858.25;20.66137;5.4435;113.325;
2021-02-23-09:11:24;1.21615;0.7907;62.08;3858;20.6614;5.4435;113.31;
2021-02-23-09:11:27;1.21615;0.7907;62.08;3858;20.6614;5.4435;113.31;
2021-02-23-09:11:30;1.21615;0.7907;62.09;3858;20.66273;5.4435;113.305;
2021-02-23-09:11:33;1.2161;0.79072;62.09;3857.75;20.66082;5.4435;113.31;
2021-02-23-09:11:36;1.2161;0.79072;62.09;3857.75;20.66107;5.4435;113.3;
2021-02-23-09:11:39;1.21615;0.79071;62.08;3857;20.66062;5.4435;113.29;
2021-02-23-09:11:42;1.21615;0.79074;62.08;3857.5;20.66137;5.4435;113.32;
2021-02-23-09:11:45;1.2161;0.7907;62.08;3857.5;20.66253;5.4435;113.315;
2021-02-23-09:11:48;1.2161;0.7907;62.08;3857.25;20.66253;5.4435;113.315;
2021-02-23-09:11:51;1.21615;0.79073;62.08;3857.5;20.65895;5.4435;113.33;
2021-02-23-09:11:54;1.2162;0.79073;62.08;3857.5;20.65604;5.4435;113.36;
2021-02-23-09:11:57;1.2162;0.79073;62.08;3857.5;20.65492;5.4435;113.35;
2021-02-23-09:12:00;1.2162;0.79073;62.08;3857.75;20.65396;5.4435;113.37;
2021-02-23-09:12:03;1.2162;0.79074;62.08;3857.75;20.65628;5.4435;113.375;
2021-02-23-09:12:06;1.2162;0.79075;62.09;3857.75;20.65509;5.4435;113.395;
2021-02-23-09:12:09;1.2162;0.79075;62.09;3857.75;20.65512;5.4435;113.445;
2021-02-23-09:12:12;1.2162;0.79075;62.09;3857.75;20.65512;5.4435;113.45;
2021-02-23-09:12:15;1.21615;0.79073;62.09;3857.75;20.65526;5.443;113.445;
2021-02-23-09:12:18;1.21615;0.79068;62.08;3857.75;20.65582;5.443;113.46;
2021-02-23-09:12:21;1.21615;0.7907;62.09;3857.75;20.65539;5.443;113.425;
2021-02-23-09:12:24;1.21615;0.7907;62.08;3857.75;20.65596;5.443;113.43;
2021-02-23-09:12:27;1.21615;0.79069;62.07;3857.25;20.65596;5.443;113.415;
2021-02-23-09:12:30;1.21615;0.79063;62.07;3857.25;20.65962;5.444;113.415;
2021-02-23-09:12:33;1.2161;0.79063;62.07;3857;20.6595;5.444;113.4;
2021-02-23-09:12:36;1.21605;0.79063;62.06;3857;20.656;5.444;113.4;
2021-02-23-09:12:39;1.21605;0.79063;62.07;3856.75;20.65679;5.444;113.405;
2021-02-23-09:12:42;1.21605;0.79063;62.08;3856.75;20.65679;5.444;113.425;
2021-02-23-09:12:45;1.21605;0.79063;62.08;3856.5;20.65678;5.444;113.41;
2021-02-23-09:12:48;1.21605;0.79063;62.08;3856.5;20.65678;5.444;113.405;
2021-02-23-09:12:51;1.21605;0.79063;62.06;3856.25;20.65678;5.444;113.385;
2021-02-23-09:12:54;1.2161;0.79061;62.07;3856.5;20.65675;5.444;113.41;
2021-02-23-09:12:57;1.2161;0.79061;62.07;3856.5;20.65659;5.444;113.415;
2021-02-23-09:13:00;1.2161;0.7906;62.07;3856.25;20.65688;5.444;113.39;
2021-02-23-09:13:03;1.216;0.7906;62.07;3856.25;20.65633;5.444;113.385;
2021-02-23-09:13:06;1.21605;0.79056;62.08;3856.25;20.65714;5.444;113.405;
2021-02-23-09:13:09;1.216;0.79055;62.07;3856;20.65532;5.444;113.405;
2021-02-23-09:13:12;1.216;0.79055;62.07;3856;20.65544;5.444;113.4;
2021-02-23-09:13:15;1.216;0.79055;62.07;3856;20.65544;5.444;113.4;
2021-02-23-09:13:18;1.216;0.79055;62.07;3856;20.65573;5.444;113.405;
2021-02-23-09:13:21;1.216;0.79059;62.07;3855.75;20.6547;5.444;113.405;
2021-02-23-09:13:24;1.21605;0.79059;62.07;3855.5;20.65497;5.444;113.405;
2021-02-23-09:13:27;1.21605;0.79059;62.07;3855.75;20.65497;5.444;113.415;
2021-02-23-09:13:30;1.21605;0.79063;62.07;3855.75;20.65497;5.444;113.42;
2021-02-23-09:13:33;1.21605;0.79063;62.07;3855.75;20.65497;5.444;113.42;
2021-02-23-09:13:36;1.21605;0.79063;62.07;3856;20.65497;5.444;113.395;
2021-02-23-09:13:39;1.21605;0.79065;62.08;3856.25;20.65504;5.444;113.405;
