2021-02-08-09:10:00;1.20365;0.76561;57.5;3892.25;20.2166;5.408;120.105;
2021-02-08-09:10:03;1.20365;0.76561;57.5;3892.25;20.2166;5.408;120.095;
2021-02-08-09:10:06;1.20365;0.76561;57.5;3892.25;20.2166;5.408;120.08;
2021-02-08-09:10:09;1.2037;0.76567;57.5;3892.25;20.2166;5.408;120.09;
2021-02-08-09:10:12;1.2037;0.76569;57.5;3892.5;20.2125;5.4075;120.09;
2021-02-08-09:10:15;1.2037;0.76567;57.5;3892.5;20.2125;5.4075;120.09;
2021-02-08-09:10:18;1.2037;0.76567;57.5;3892.5;20.2125;5.408;120.08;
2021-02-08-09:10:21;1.2037;0.76567;57.5;3892.5;20.2125;5.4065;120.095;
2021-02-08-09:10:24;1.2037;0.76567;57.5;3892.5;20.2125;5.4065;120.065;
2021-02-08-09:10:27;1.20365;0.76567;57.51;3892.5;20.2125;5.4065;120.07;
2021-02-08-09:10:30;1.20365;0.76568;57.51;3892.5;20.2125;5.4045;120.06;
2021-02-08-09:10:33;1.20365;0.7657;57.51;3892.5;20.2125;5.405;120.015;
2021-02-08-09:10:36;1.20365;0.76568;57.51;3892.5;20.2096;5.4045;120.025;
2021-02-08-09:10:39;1.20365;0.76568;57.51;3892.5;20.2096;5.4045;120.04;
2021-02-08-09:10:42;1.20365;0.76568;57.51;3892.5;20.2096;5.4045;120.04;
2021-02-08-09:10:45;1.2037;0.76572;57.51;3892.5;20.2096;5.404;120.045;
2021-02-08-09:10:48;1.2037;0.76572;57.51;3892.5;20.2096;5.403;120.065;
2021-02-08-09:10:51;1.2037;0.76572;57.51;3892.5;20.2096;5.403;120.08;
2021-02-08-09:10:54;1.2037;0.76572;57.5;3892.5;20.2067;5.4045;120.085;
2021-02-08-09:10:57;1.2037;0.76572;57.5;3892.5;20.2051;5.4045;120.09;
2021-02-08-09:11:00;1.2037;0.76572;57.51;3892.5;20.2051;5.403;120.095;
2021-02-08-09:11:03;1.2037;0.76572;57.51;3892.5;20.2051;5.405;120.095;
2021-02-08-09:11:06;1.2037;0.76572;57.51;3892.5;20.2051;5.405;120.085;
2021-02-08-09:11:09;1.2037;0.76572;57.51;3892.5;20.2057;5.405;120.085;
2021-02-08-09:11:12;1.2037;0.76572;57.51;3892.5;20.2057;5.4045;120.08;
2021-02-08-09:11:15;1.2037;0.76572;57.5;3892.5;20.2057;5.405;120.08;
2021-02-08-09:11:18;1.2037;0.76569;57.5;3892.5;20.2057;5.405;120.09;
2021-02-08-09:11:21;1.2037;0.76568;57.49;3892;20.2057;5.406;120.08;
2021-02-08-09:11:24;1.2037;0.76568;57.49;3892;20.2057;5.406;120.08;
2021-02-08-09:11:27;1.2037;0.76568;57.49;3892.25;20.2057;5.406;120.08;
2021-02-08-09:11:30;1.2037;0.76568;57.49;3892.25;20.2057;5.406;120.09;
2021-02-08-09:11:33;1.2037;0.76571;57.5;3892.25;20.2057;5.406;120.105;
2021-02-08-09:11:36;1.2037;0.76569;57.5;3892.25;20.2057;5.406;120.105;
2021-02-08-09:11:39;1.2037;0.76569;57.52;3892.5;20.2057;5.406;120.12;
2021-02-08-09:11:42;1.2036;0.7657;57.51;3892.5;20.2057;5.406;120.13;
2021-02-08-09:11:45;1.2036;0.76569;57.51;3892.5;20.2057;5.406;120.13;
2021-02-08-09:11:48;1.2036;0.7657;57.51;3892.5;20.2057;5.406;120.13;
2021-02-08-09:11:51;1.2036;0.7657;57.51;3892.25;20.2057;5.406;120.1;
2021-02-08-09:11:54;1.2036;0.7657;57.51;3892.25;20.2057;5.406;120.1;
2021-02-08-09:11:57;1.2036;0.76571;57.51;3892.25;20.2057;5.406;120.095;
2021-02-08-09:12:00;1.2036;0.76571;57.51;3892.25;20.2057;5.4065;120.09;
2021-02-08-09:12:03;1.20365;0.7657;57.52;3892.5;20.2057;5.4065;120.095;
2021-02-08-09:12:06;1.20365;0.7657;57.54;3892.5;20.2057;5.406;120.11;
2021-02-08-09:12:09;1.20365;0.76569;57.54;3892.75;20.2057;5.406;120.11;
2021-02-08-09:12:12;1.20365;0.76569;57.54;3892.75;20.2057;5.406;120.11;
2021-02-08-09:12:15;1.2036;0.76568;57.53;3892.75;20.2057;5.406;120.115;
2021-02-08-09:12:18;1.2036;0.76569;57.54;3893;20.2057;5.406;120.115;
2021-02-08-09:12:21;1.2036;0.76569;57.54;3893;20.2057;5.4055;120.12;
2021-02-08-09:12:24;1.2036;0.76564;57.54;3893;20.2057;5.407;120.095;
2021-02-08-09:12:27;1.2036;0.76565;57.52;3893;20.2057;5.4065;120.1;
2021-02-08-09:12:30;1.2036;0.76569;57.52;3893;20.2057;5.405;120.105;
2021-02-08-09:12:33;1.2036;0.76568;57.52;3892.75;20.2057;5.405;120.095;
2021-02-08-09:12:36;1.2036;0.76568;57.51;3892.75;20.2057;5.405;120.095;
2021-02-08-09:12:39;1.2036;0.76568;57.51;3892.75;20.2057;5.405;120.09;
2021-02-08-09:12:42;1.2037;0.76571;57.51;3892.75;20.2042;5.405;120.095;
2021-02-08-09:12:45;1.2037;0.76571;57.51;3892.75;20.2042;5.405;120.085;
2021-02-08-09:12:48;1.2037;0.76571;57.51;3892.75;20.2042;5.405;120.09;
2021-02-08-09:12:51;1.2037;0.76571;57.51;3892.75;20.2042;5.405;120.09;
2021-02-08-09:12:54;1.2037;0.76571;57.51;3892.75;20.2042;5.405;120.085;
2021-02-08-09:12:57;1.20365;0.76571;57.51;3892.75;20.2042;5.4045;120.085;
2021-02-08-09:13:00;1.20365;0.76571;57.51;3892.75;20.2042;5.4045;120.085;
2021-02-08-09:13:03;1.20365;0.76571;57.52;3892.75;20.2042;5.4045;120.085;
2021-02-08-09:13:06;1.20365;0.76571;57.52;3892.75;20.2042;5.4045;120.085;
2021-02-08-09:13:09;1.20365;0.76571;57.52;3892.75;20.2042;5.4045;120.065;
2021-02-08-09:13:12;1.20365;0.76571;57.52;3892.75;20.20436;5.4045;120.055;
2021-02-08-09:13:15;1.20365;0.76571;57.52;3892.75;20.20436;5.4045;120.055;
2021-02-08-09:13:18;1.20365;0.76571;57.52;3892.75;20.20436;5.4045;120.03;
2021-02-08-09:13:21;1.20365;0.76571;57.51;3892.75;20.2042;5.4045;120.02;
2021-02-08-09:13:24;1.20365;0.76571;57.51;3892.75;20.2042;5.4045;120.02;
2021-02-08-09:13:27;1.20365;0.76571;57.51;3892.5;20.2042;5.4045;120.025;
2021-02-08-09:13:30;1.20365;0.76571;57.51;3892.5;20.2031;5.4045;119.98;
